date,city,country,weather,max_temperature,min_temperature,Wind,Wind_level
2023/12/31,抚州,中国,晴,17.0,4.0,无持续风向,微风
2023/12/31,两当,中国,多云,10.0,2.0,无持续风向,微风
2023/12/31,建水,中国,晴,21.0,7.0,无持续风向,微风
2023/12/31,五峰,中国,晴,14.0,3.0,无持续风向,微风
2023/12/31,扶绥,中国,多云,25.0,17.0,东风,微风
2023/12/31,新化,中国,晴,17.0,6.0,北风,微风
2023/12/31,玉山,中国,晴,18.0,5.0,北风,微风
2023/12/31,舒兰,中国,晴,-11.0,-23.0,北风,微风
2023/12/31,武定,中国,晴,18.0,2.0,无持续风向,微风
2023/12/31,曲靖,中国,晴,18.0,4.0,无持续风向,微风
2023/12/31,全州,中国,多云,18.0,11.0,北风,微风
2023/12/31,高力板,中国,晴,-9.0,-16.0,西北风,3~4级
2023/12/31,云阳,中国,多云,15.0,8.0,东南风,微风
2023/12/31,宁化,中国,晴,23.0,6.0,无持续风向,微风
2023/12/31,镶黄旗,中国,多云,-7.0,-15.0,西南风,4~5级
2023/12/31,尚志,中国,晴,-13.0,-25.0,东北风,微风
2023/12/31,武功,中国,晴,5.0,-1.0,西南风,微风
2023/12/31,太和,中国,晴,9.0,-3.0,东北风,微风
2023/12/31,新林,中国,阴,-20.0,-34.0,西南风,微风
2023/12/31,安阳市,中国,晴,5.0,-4.0,东北风,微风
2023/12/31,宾川,中国,晴,20.0,4.0,无持续风向,微风
2023/12/31,紫阳,中国,多云,12.0,2.0,东北风,微风
2023/12/31,墨竹贡卡,中国,晴,7.0,-10.0,无持续风向,微风
2023/12/31,青田,中国,晴,18.0,3.0,西北风,3~4级
2023/12/31,滦县,中国,晴,2.0,-9.0,东北风,微风
2023/12/31,正兰旗,中国,多云,-10.0,-16.0,西南风,4~5级
2023/12/31,琼中,中国,小雨,23.0,15.0,无持续风向,微风
2023/12/31,开平,中国,多云,26.0,16.0,无持续风向,微风
2023/12/31,雅安,中国,小雨,13.0,7.0,无持续风向,微风
2023/12/31,安达,中国,晴,-13.0,-21.0,北风,微风
2023/12/31,婺源,中国,晴,16.0,3.0,北风,微风
2023/12/31,基隆,中国,阴,22.0,15.0,东北风,3~4级
2023/12/31,江华,中国,晴,21.0,11.0,北风,微风
2023/12/31,五河,中国,晴,8.0,-4.0,东北风,微风
2023/12/31,如东,中国,晴,5.0,1.0,北风,3~4级
2023/12/31,鄂温克旗,中国,多云,-14.0,-24.0,南风,微风
2023/12/31,句容,中国,晴,8.0,-1.0,北风,微风
2023/12/31,恩施,中国,晴,15.0,7.0,无持续风向,微风
2023/12/31,西峰,中国,晴,5.0,-2.0,无持续风向,微风
2023/12/31,绵竹,中国,小雨,11.0,6.0,南风,微风
2023/12/31,平鲁,中国,晴,-3.0,-14.0,东南风,微风
2023/12/31,琼结,中国,晴,6.0,-7.0,无持续风向,微风
2023/12/31,凤山,中国,多云,22.0,15.0,东南风,微风
2023/12/31,浩尔吐,中国,晴,-7.0,-16.0,西北风,微风
2023/12/31,潢川,中国,晴,10.0,-1.0,东北风,微风
2023/12/31,周至,中国,晴,6.0,-1.0,西南风,微风
2023/12/31,南丰,中国,晴,22.0,4.0,西风,微风
2023/12/31,方山,中国,晴,2.0,-11.0,西风,微风
2023/12/31,常州,中国,晴,9.0,-1.0,北风,3~4级
2023/12/31,马边,中国,小雨,14.0,8.0,南风,微风
2023/12/31,漳平,中国,晴,24.0,11.0,无持续风向,微风
2023/12/31,若尔盖,中国,晴,4.0,-10.0,北风,微风
2023/12/31,浪卡子,中国,多云,0.0,-10.0,无持续风向,微风
2023/12/31,皋兰,中国,晴,6.0,-16.0,无持续风向,微风
2023/12/31,华坪,中国,晴,22.0,4.0,无持续风向,微风
2023/12/31,蒙城,中国,晴,9.0,-3.0,东北风,微风
2023/12/31,厦门,中国,晴,25.0,13.0,东风,4~5级
2023/12/31,喜德,中国,晴,16.0,3.0,北风,微风
2023/12/31,苏尼特右旗,中国,多云,-5.0,-13.0,西南风,4~5级
2023/12/31,白朗,中国,多云,5.0,-9.0,无持续风向,微风
2023/12/31,台儿庄,中国,晴,8.0,-6.0,无持续风向,微风
2023/12/31,新巴尔虎左旗,中国,多云,-16.0,-20.0,南风,4~5级
2023/12/31,海口,中国,多云,23.0,17.0,东风,3~4级
2023/12/31,东光,中国,晴,5.0,-6.0,东北风,3~4级
2023/12/31,奈曼旗,中国,晴,-8.0,-15.0,北风,3~4级
2023/12/31,景谷,中国,晴,23.0,8.0,无持续风向,微风
2023/12/31,师宗,中国,晴,17.0,3.0,西南风,3~4级
2023/12/31,岫岩,中国,多云,-5.0,-19.0,东南风,5~6级
2023/12/31,内邱,中国,晴,4.0,-7.0,北风,微风
2023/12/31,平江,中国,晴,19.0,4.0,东风,微风
2023/12/31,阜平,中国,晴,6.0,-7.0,东南风,微风
2023/12/31,湖口,中国,晴,13.0,2.0,北风,微风
2023/12/31,泗洪,中国,晴,6.0,-4.0,北风,微风
2023/12/31,新蔡县,中国,晴,9.0,-2.0,东北风,微风
2023/12/31,德清,中国,晴,11.0,0.0,东北风,4~5级
2023/12/31,林周,中国,多云,7.0,-14.0,无持续风向,微风
2023/12/31,肃南,中国,晴,1.0,-13.0,无持续风向,微风
2023/12/31,都兰,中国,晴,2.0,-17.0,无持续风向,微风
2023/12/31,穆棱,中国,晴,-11.0,-27.0,东北风,3~4级
2023/12/31,营口,中国,多云,-6.0,-17.0,北风,5~6级
2023/12/31,长阳,中国,晴,14.0,3.0,无持续风向,微风
2023/12/31,莎车,中国,晴,4.0,-9.0,西北风,微风
2023/12/31,贵港,中国,多云,26.0,17.0,东风,微风
2023/12/31,常熟,中国,晴,9.0,0.0,北风,微风
2023/12/31,围场,中国,多云,-4.0,-17.0,西北风,微风
2023/12/31,耿马,中国,晴,22.0,6.0,无持续风向,微风
2023/12/31,池州,中国,晴,11.0,0.0,东北风,3~4级
2023/12/31,海城,中国,阵雪,-6.0,-19.0,南风,5~6级
2023/12/31,绵阳,中国,小雨,12.0,7.0,南风,微风
2023/12/31,武鸣,中国,多云,25.0,17.0,东风,微风
2023/12/31,萝北,中国,晴,-17.0,-25.0,西北风,微风
2023/12/31,汶上,中国,多云,6.0,-7.0,无持续风向,微风
2023/12/31,临湘,中国,晴,15.0,4.0,东北风,微风
2023/12/31,唐山,中国,晴,2.0,-10.0,东北风,微风
2023/12/31,富县,中国,晴,6.0,-8.0,东北风,微风
2023/12/31,舞阳县,中国,晴,9.0,-4.0,东风,微风
2023/12/31,和硕,中国,晴,1.0,-12.0,西南风,微风
2023/12/31,黄山风景区,中国,晴,4.0,-2.0,东北风,3~4级
2023/12/31,额尔古纳,中国,多云,-17.0,-25.0,南风,微风
2023/12/31,峨眉山,中国,小雪,6.0,-3.0,北风,微风
2023/12/31,关岭,中国,多云,17.0,11.0,南风,微风
2023/12/31,长子,中国,晴,4.0,-8.0,东风,微风
2023/12/31,察雅,中国,晴,9.0,-6.0,无持续风向,微风
2023/12/31,秀屿港,中国,晴,22.0,11.0,东北风,4~5级
2023/12/31,陇西,中国,多云,7.0,-9.0,无持续风向,微风
2023/12/31,闽清,中国,多云,22.0,8.0,无持续风向,微风
2023/12/31,唐海,中国,晴,1.0,-8.0,东北风,微风
2023/12/31,奉贤,中国,晴,9.0,3.0,无持续风向,微风
2023/12/31,乳山,中国,阴,1.0,-6.0,西北风,4~5级
2023/12/31,高州,中国,多云,26.0,15.0,无持续风向,微风
2023/12/31,龙泉驿,中国,阴,11.0,6.0,南风,微风
2023/12/31,万载,中国,晴,18.0,3.0,南风,微风
2023/12/31,恭城,中国,多云,23.0,13.0,北风,微风
2023/12/31,武宁,中国,晴,15.0,2.0,北风,微风
2023/12/31,淮阳县,中国,晴,8.0,-4.0,东北风,微风
2023/12/31,故城,中国,阵雪,5.0,-7.0,东北风,微风
2023/12/31,磴口,中国,晴,0.0,-9.0,西南风,微风
2023/12/31,丰镇,中国,晴,-5.0,-16.0,西南风,3~4级
2023/12/31,吉木乃,中国,阵雪,-6.0,-10.0,东南风,3~4级
2023/12/31,多伦,中国,多云,-10.0,-18.0,西南风,4~5级
2023/12/31,安远,中国,多云,23.0,10.0,北风,微风
2023/12/31,寻甸,中国,晴,18.0,2.0,无持续风向,微风
2023/12/31,呈贡,中国,晴,16.0,7.0,无持续风向,微风
2023/12/31,昌江,中国,多云,29.0,18.0,无持续风向,微风
2023/12/31,右玉,中国,晴,-4.0,-21.0,东南风,微风
2023/12/31,会昌,中国,多云,24.0,10.0,西风,微风
2023/12/31,大兴,中国,晴,5.0,-9.0,东北风,微风
2023/12/31,新民,中国,多云,-8.0,-19.0,北风,4~5级
2023/12/31,天峻,中国,晴,2.0,-19.0,无持续风向,微风
2023/12/31,龙海,中国,晴,26.0,12.0,东风,3~4级
2023/12/31,旬邑,中国,晴,6.0,-4.0,东北风,微风
2023/12/31,仙桃,中国,晴,14.0,2.0,无持续风向,微风
2023/12/31,五台县豆村,中国,晴,3.0,-14.0,南风,微风
2023/12/31,湘阴,中国,晴,17.0,5.0,北风,微风
2023/12/31,漠河,中国,阴,-22.0,-35.0,东南风,微风
2023/12/31,剑阁,中国,小雨,12.0,4.0,南风,微风
2023/12/31,沽源,中国,晴,-8.0,-21.0,西北风,4~5级
2023/12/31,麻栗坡,中国,多云,19.0,12.0,无持续风向,微风
2023/12/31,梅河口,中国,阵雪,-8.0,-20.0,西北风,微风
2023/12/31,德昌,中国,晴,20.0,6.0,北风,微风
2023/12/31,福山,中国,小雪,1.0,-6.0,北风,4~5级
2023/12/31,雅布赖,中国,晴,0.0,-14.0,西风,微风
2023/12/31,武汉,中国,晴,14.0,0.0,无持续风向,微风
2023/12/31,四子王旗,中国,晴,-4.0,-18.0,西南风,3~4级
2023/12/31,会泽,中国,晴,15.0,1.0,无持续风向,微风
2023/12/31,兴县,中国,晴,-2.0,-11.0,东风,微风
2023/12/31,田东,中国,多云,26.0,17.0,东南风,微风
2023/12/31,苍溪,中国,小雨,12.0,6.0,南风,微风
2023/12/31,蒲县,中国,晴,5.0,-7.0,东南风,微风
2023/12/31,新郑市,中国,晴,9.0,-3.0,东北风,微风
2023/12/31,郧西,中国,晴,11.0,1.0,无持续风向,微风
2023/12/31,龙井,中国,阵雪,-3.0,-18.0,西北风,微风
2023/12/31,广灵,中国,晴,-3.0,-18.0,西南风,微风
2023/12/31,喀左,中国,晴,-2.0,-15.0,北风,4~5级
2023/12/31,嘉荫,中国,晴,-22.0,-33.0,西北风,3~4级
2023/12/31,舟曲,中国,晴,13.0,-3.0,无持续风向,微风
2023/12/31,辉县市,中国,晴,8.0,-5.0,东北风,微风
2023/12/31,九江,中国,晴,13.0,2.0,北风,微风
2023/12/31,敖汉旗,中国,晴,-7.0,-17.0,西北风,微风
2023/12/31,黟县,中国,晴,14.0,-2.0,东北风,微风
2023/12/31,平罗,中国,晴,3.0,-11.0,无持续风向,微风
2023/12/31,南和,中国,晴,5.0,-6.0,北风,微风
2023/12/31,铜川,中国,晴,5.0,-3.0,东北风,微风
2023/12/31,葫芦岛,中国,晴,-2.0,-13.0,北风,4~5级
2023/12/31,淳化,中国,晴,5.0,-4.0,东北风,微风
2023/12/31,南郑,中国,多云,9.0,3.0,西南风,微风
2023/12/31,中江,中国,阴,12.0,7.0,南风,微风
2023/12/31,望江,中国,晴,12.0,1.0,东北风,3~4级
2023/12/31,抚顺,中国,多云,-7.0,-20.0,北风,4~5级
2023/12/31,宜良,中国,晴,19.0,6.0,无持续风向,微风
2023/12/31,锡林浩特,中国,多云,-11.0,-16.0,西南风,4~5级
2023/12/31,会东,中国,晴,19.0,3.0,北风,微风
2023/12/31,肇东,中国,晴,-14.0,-23.0,北风,微风
2023/12/31,隆林,中国,多云,22.0,14.0,东南风,微风
2023/12/31,吐鲁番,中国,晴,0.0,-8.0,南风,微风
2023/12/31,青州,中国,多云,3.0,-7.0,无持续风向,微风
2023/12/31,广德,中国,晴,11.0,-1.0,西北风,微风
2023/12/31,宜阳县,中国,晴,9.0,-3.0,东风,微风
2023/12/31,五常,中国,晴,-14.0,-23.0,东北风,微风
2023/12/31,桃源,中国,晴,16.0,6.0,北风,微风
2023/12/31,安定,中国,晴,6.0,-11.0,无持续风向,微风
2023/12/31,济源,中国,晴,8.0,-4.0,东风,微风
2023/12/31,伊宁县,中国,晴,3.0,-5.0,东风,微风
2023/12/31,原平,中国,晴,1.0,-11.0,北风,微风
2023/12/31,清水河,中国,晴,-2.0,-14.0,西风,微风
2023/12/31,白杨沟,中国,晴,-3.0,-11.0,南风,微风
2023/12/31,永安,中国,晴,23.0,9.0,无持续风向,微风
2023/12/31,通江,中国,小雨,15.0,7.0,南风,微风
2023/12/31,梁河,中国,晴,21.0,4.0,无持续风向,微风
2023/12/31,和顺,中国,晴,4.0,-12.0,南风,微风
2023/12/31,精河,中国,多云,-4.0,-7.0,南风,微风
2023/12/31,上犹,中国,多云,24.0,10.0,北风,微风
2023/12/31,大同,中国,晴,-2.0,-19.0,西风,微风
2023/12/31,璧山,中国,阴,12.0,8.0,北风,微风
2023/12/31,察哈尔右翼中旗,中国,晴,-5.0,-17.0,西南风,3~4级
2023/12/31,东丰,中国,阵雪,-9.0,-26.0,西北风,微风
2023/12/31,竹溪,中国,晴,13.0,2.0,无持续风向,微风
2023/12/31,逊克,中国,晴,-20.0,-28.0,西北风,3~4级
2023/12/31,浠水,中国,晴,15.0,0.0,无持续风向,微风
2023/12/31,潮阳,中国,多云,22.0,14.0,无持续风向,微风
2023/12/31,麦积,中国,多云,10.0,0.0,无持续风向,微风
2023/12/31,双鸭山,中国,晴,-15.0,-24.0,西北风,微风
2023/12/31,双江,中国,晴,23.0,7.0,无持续风向,微风
2023/12/31,拉孜,中国,多云,5.0,-7.0,无持续风向,微风
2023/12/31,泸西,中国,晴,19.0,4.0,无持续风向,微风
2023/12/31,慈溪,中国,晴,11.0,3.0,西北风,4~5级
2023/12/31,罗城,中国,多云,20.0,13.0,东南风,微风
2023/12/31,罗甸,中国,小雨,21.0,14.0,东南风,微风
2023/12/31,东川,中国,晴,23.0,9.0,无持续风向,微风
2023/12/31,方正,中国,晴,-14.0,-27.0,东北风,微风
2023/12/31,江宁,中国,晴,8.0,-1.0,北风,微风
2023/12/31,房山,中国,晴,5.0,-9.0,东风,微风
2023/12/31,阿鲁科尔沁旗,中国,晴,-6.0,-14.0,西北风,微风
2023/12/31,邹城,中国,多云,7.0,-5.0,无持续风向,微风
2023/12/31,札达,中国,多云,2.0,-12.0,北风,5~6级
2023/12/31,东乡,中国,晴,6.0,-8.0,无持续风向,微风
2023/12/31,惠来,中国,多云,24.0,13.0,无持续风向,微风
2023/12/31,临清,中国,晴,4.0,-7.0,无持续风向,微风
2023/12/31,新源,中国,晴,0.0,-4.0,东风,微风
2023/12/31,灵璧,中国,晴,9.0,-4.0,北风,微风
2023/12/31,阿克苏,中国,阴,30.0,17.0,无持续风向,微风
2023/12/31,大姚,中国,晴,17.0,2.0,无持续风向,微风
2023/12/31,抚远,中国,晴,-18.0,-32.0,东北风,微风
2023/12/31,大方,中国,阴,15.0,5.0,东南风,微风
2023/12/31,西吉,中国,晴,5.0,-11.0,无持续风向,微风
2023/12/31,若羌,中国,晴,1.0,-12.0,西风,微风
2023/12/31,巫溪,中国,多云,15.0,5.0,东风,微风
2023/12/31,绥阳,中国,小雨,11.0,5.0,东风,微风
2023/12/31,斗门,中国,多云,26.0,17.0,无持续风向,微风
2023/12/31,高阳,中国,晴,5.0,-8.0,东风,微风
2023/12/31,嘉兴,中国,晴,10.0,1.0,北风,4~5级
2023/12/31,乐都,中国,晴,6.0,-9.0,东风,3~4级
2023/12/31,石柱,中国,多云,15.0,6.0,东南风,微风
2023/12/31,淮北,中国,晴,9.0,-3.0,北风,微风
2023/12/31,杂多,中国,多云,0.0,-18.0,无持续风向,微风
2023/12/31,汕尾,中国,多云,26.0,14.0,无持续风向,微风
2023/12/31,宁波,中国,晴,12.0,3.0,西北风,5~6级
2023/12/31,遂平县,中国,晴,9.0,-4.0,东北风,微风
2023/12/31,薛城,中国,晴,8.0,-4.0,无持续风向,微风
2023/12/31,芦溪,中国,多云,18.0,6.0,西风,微风
2023/12/31,科尔沁左翼中旗,中国,晴,-11.0,-18.0,北风,3~4级
2023/12/31,康平,中国,多云,-9.0,-19.0,北风,4~5级
2023/12/31,韶山,中国,多云,17.0,6.0,北风,微风
2023/12/31,和林格尔,中国,晴,-3.0,-15.0,西风,微风
2023/12/31,泸水,中国,晴,22.0,9.0,无持续风向,微风
2023/12/31,高唐,中国,晴,4.0,-7.0,无持续风向,微风
2023/12/31,龙南,中国,多云,23.0,10.0,东北风,微风
2023/12/31,通榆,中国,晴,-12.0,-22.0,北风,微风
2023/12/31,哈尔滨,中国,晴,-14.0,-25.0,东北风,微风
2023/12/31,任县,中国,晴,6.0,-7.0,北风,微风
2023/12/31,吴堡,中国,晴,0.0,-6.0,东北风,微风
2023/12/31,镇海,中国,晴,12.0,4.0,西北风,5~6级
2023/12/31,新晃,中国,多云,16.0,6.0,东北风,微风
2023/12/31,石棉,中国,晴,19.0,7.0,北风,微风
2023/12/31,蓟县,中国,晴,3.0,-10.0,西北风,4~5级
2023/12/31,根河,中国,多云,-17.0,-25.0,南风,微风
2023/12/31,蔚县,中国,晴,-5.0,-20.0,西北风,3~4级
2023/12/31,尉犁,中国,晴,1.0,-12.0,东南风,微风
2023/12/31,芜湖县,中国,晴,11.0,-1.0,东北风,微风
2023/12/31,镇原,中国,晴,3.0,-1.0,无持续风向,微风
2023/12/31,丰南,中国,晴,2.0,-9.0,东北风,微风
2023/12/31,卢氏,中国,晴,10.0,-4.0,东北风,微风
2023/12/31,黄龙,中国,晴,6.0,-5.0,东北风,微风
2023/12/31,仙居,中国,多云,14.0,1.0,东北风,3~4级
2023/12/31,长顺,中国,小雨,16.0,10.0,南风,微风
2023/12/31,南陵,中国,晴,11.0,-2.0,东北风,微风
2023/12/31,榕江,中国,小雨,18.0,11.0,北风,微风
2023/12/31,西和,中国,晴,9.0,-3.0,无持续风向,微风
2023/12/31,筠连,中国,阴,14.0,8.0,北风,微风
2023/12/31,佳县,中国,晴,-1.0,-8.0,西南风,微风
2023/12/31,保定,中国,晴,5.0,-10.0,东南风,微风
2023/12/31,木垒,中国,晴,-3.0,-10.0,南风,微风
2023/12/31,江口,中国,小雨,10.0,5.0,东北风,微风
2023/12/31,扬州,中国,晴,7.0,-2.0,北风,微风
2023/12/31,临沧,中国,晴,20.0,4.0,无持续风向,微风
2023/12/31,荣县,中国,阴,13.0,8.0,南风,微风
2023/12/31,赤城,中国,晴,-2.0,-15.0,西北风,3~4级
2023/12/31,长丰,中国,晴,9.0,-3.0,东北风,微风
2023/12/31,鹤庆,中国,雨夹雪,15.0,-1.0,无持续风向,微风
2023/12/31,西沙永兴岛,中国,小雨,26.0,23.0,东北风,4~5级
2023/12/31,阜新,中国,晴,-6.0,-21.0,北风,4~5级
2023/12/31,平利,中国,多云,13.0,0.0,东北风,微风
2023/12/31,长武,中国,多云,4.0,-2.0,无持续风向,微风
2023/12/31,化德,中国,晴,-7.0,-17.0,西南风,3~4级
2023/12/31,平乐,中国,多云,23.0,12.0,北风,微风
2023/12/31,贵德,中国,晴,9.0,-7.0,无持续风向,微风
2023/12/31,阳谷,中国,晴,6.0,-6.0,无持续风向,微风
2023/12/31,衡阳县,中国,多云,20.0,7.0,北风,微风
2023/12/31,郏县,中国,晴,8.0,-2.0,东北风,微风
2023/12/31,利津,中国,多云,3.0,-7.0,无持续风向,微风
2023/12/31,米易,中国,晴,23.0,6.0,北风,微风
2023/12/31,安庆,中国,晴,11.0,0.0,东北风,3~4级
2023/12/31,嵩明,中国,晴,18.0,2.0,无持续风向,微风
2023/12/31,崂山,中国,晴,3.0,-6.0,北风,5~6级
2023/12/31,华安,中国,多云,25.0,12.0,无持续风向,微风
2023/12/31,项城市,中国,晴,9.0,-4.0,东北风,微风
2023/12/31,泾川,中国,晴,7.0,-3.0,无持续风向,微风
2023/12/31,界首,中国,晴,9.0,-3.0,东北风,3~4级
2023/12/31,南沙,中国,雷阵雨,28.0,26.0,东北风,3~4级
2023/12/31,荆州,中国,晴,13.0,2.0,无持续风向,微风
2023/12/31,蚌埠,中国,晴,9.0,-3.0,东北风,微风
2023/12/31,新泰,中国,晴,5.0,-7.0,无持续风向,微风
2023/12/31,苏州,中国,晴,9.0,0.0,北风,微风
2023/12/31,索县,中国,多云,0.0,-14.0,西风,5~6级
2023/12/31,文登,中国,阴,0.0,-3.0,西北风,4~5级
2023/12/31,丹巴,中国,晴,14.0,-2.0,北风,微风
2023/12/31,普格,中国,晴,19.0,6.0,北风,微风
2023/12/31,桦川,中国,晴,-15.0,-25.0,东北风,微风
2023/12/31,阳江,中国,多云,26.0,17.0,无持续风向,微风
2023/12/31,满城,中国,晴,5.0,-7.0,东南风,微风
2023/12/31,商丘,中国,晴,8.0,-4.0,东北风,微风
2023/12/31,枣庄,中国,晴,8.0,-5.0,无持续风向,微风
2023/12/31,望城区,中国,晴,16.0,6.0,西北风,微风
2023/12/31,沁水,中国,晴,6.0,-6.0,东南风,3~4级
2023/12/31,丽江,中国,多云,14.0,-1.0,无持续风向,微风
2023/12/31,天津,中国,晴,4.0,-4.0,西北风,4~5级
2023/12/31,全椒,中国,晴,10.0,-2.0,北风,微风
2023/12/31,阆中,中国,小雨,12.0,7.0,南风,微风
2023/12/31,南平,中国,晴,22.0,10.0,无持续风向,微风
2023/12/31,藤县,中国,多云,25.0,15.0,北风,微风
2023/12/31,兰坪,中国,晴,14.0,-3.0,无持续风向,微风
2023/12/31,秀山,中国,小雨,13.0,5.0,东风,微风
2023/12/31,姜堰,中国,晴,6.0,-1.0,北风,微风
2023/12/31,阜阳,中国,晴,10.0,-3.0,东北风,3~4级
2023/12/31,楚州,中国,晴,7.0,-3.0,北风,3~4级
2023/12/31,峨边,中国,小雨,14.0,7.0,北风,微风
2023/12/31,城固,中国,多云,12.0,4.0,东北风,微风
2023/12/31,白玉,中国,晴,10.0,-9.0,北风,微风
2023/12/31,讷河,中国,晴,-16.0,-24.0,南风,微风
2023/12/31,城步,中国,多云,18.0,8.0,东北风,微风
2023/12/31,武平,中国,晴,25.0,10.0,无持续风向,微风
2023/12/31,靖远,中国,晴,4.0,-11.0,无持续风向,微风
2023/12/31,新会,中国,晴,26.0,17.0,无持续风向,微风
2023/12/31,旺苍,中国,小雨,13.0,5.0,北风,微风
2023/12/31,苏州,中国,晴,8.0,0.0,无持续风向,微风
2023/12/31,温泉,中国,晴,-4.0,-14.0,西风,微风
2023/12/31,缙云,中国,多云,15.0,1.0,北风,3~4级
2023/12/31,龙陵,中国,晴,17.0,4.0,无持续风向,微风
2023/12/31,千阳,中国,多云,4.0,-3.0,东北风,微风
2023/12/31,樟木,中国,晴,17.0,1.0,无持续风向,微风
2023/12/31,赤水,中国,阴,12.0,8.0,东风,微风
2023/12/31,滨海,中国,晴,5.0,-2.0,北风,微风
2023/12/31,福州,中国,多云,21.0,10.0,无持续风向,微风
2023/12/31,祁连,中国,晴,1.0,-18.0,无持续风向,微风
2023/12/31,清涧,中国,晴,2.0,-9.0,东北风,微风
