date,city,country,weather,max_temperature,min_temperature,Wind,Wind_level
2023/12/31,九寨沟,中国,晴,13.0,1.0,南风,微风
2023/12/31,商南,中国,晴,11.0,-2.0,东北风,微风
2023/12/31,蛟河,中国,阵雪,-8.0,-22.0,北风,微风
2023/12/31,分宜,中国,多云,18.0,5.0,南风,微风
2023/12/31,喀什,中国,晴,3.0,-8.0,北风,微风
2023/12/31,帕里,中国,阴,0.0,-13.0,南风,5~6级
2023/12/31,太原南郊,中国,晴,5.0,-10.0,北风,微风
2023/12/31,高台,中国,多云,3.0,-9.0,无持续风向,微风
2023/12/31,东台,中国,晴,6.0,-1.0,北风,微风
2023/12/31,双阳,中国,多云,-10.0,-18.0,北风,微风
2023/12/31,晋州,中国,晴,4.0,-6.0,南风,微风
2023/12/31,福鼎,中国,多云,20.0,5.0,无持续风向,微风
2023/12/31,石泉,中国,多云,14.0,3.0,东北风,微风
2023/12/31,班玛,中国,晴,5.0,-15.0,无持续风向,微风
2023/12/31,武冈,中国,晴,18.0,8.0,东北风,微风
2023/12/31,丹阳,中国,晴,8.0,0.0,北风,微风
2023/12/31,武隆,中国,阴,14.0,6.0,东风,微风
2023/12/31,宁武,中国,晴,0.0,-11.0,东风,微风
2023/12/31,刚察,中国,晴,0.0,-14.0,无持续风向,微风
2023/12/31,东营,中国,多云,3.0,-7.0,无持续风向,微风
2023/12/31,新河,中国,晴,4.0,-9.0,北风,微风
2023/12/31,安新,中国,晴,5.0,-9.0,东北风,微风
2023/12/31,浦江,中国,晴,14.0,0.0,东北风,3~4级
2023/12/31,碌曲,中国,晴,7.0,-17.0,无持续风向,微风
2023/12/31,希拉穆仁,中国,晴,-2.0,-20.0,西南风,3~4级
2023/12/31,巢湖,中国,晴,10.0,-1.0,东北风,微风
2023/12/31,海原,中国,晴,3.0,-7.0,无持续风向,微风
2023/12/31,邱县,中国,晴,5.0,-7.0,北风,微风
2023/12/31,嵩县,中国,晴,7.0,-2.0,东北风,微风
2023/12/31,松江,中国,晴,9.0,2.0,无持续风向,微风
2023/12/31,和静,中国,晴,0.0,-10.0,西南风,微风
2023/12/31,仲巴,中国,阴,0.0,-20.0,西风,6~7级
2023/12/31,高要,中国,多云,25.0,15.0,无持续风向,微风
2023/12/31,屏山,中国,阴,13.0,8.0,南风,微风
2023/12/31,广安,中国,小雨,11.0,8.0,南风,微风
2023/12/31,南江,中国,小雨,13.0,6.0,南风,微风
2023/12/31,登封市,中国,晴,7.0,-4.0,东风,微风
2023/12/31,达日,中国,晴,1.0,-18.0,无持续风向,微风
2023/12/31,宁阳,中国,晴,6.0,-6.0,无持续风向,微风
2023/12/31,晋江,中国,晴,24.0,11.0,东北风,3~4级
2023/12/31,涞源,中国,晴,2.0,-12.0,南风,微风
2023/12/31,毕节,中国,多云,16.0,4.0,东南风,微风
2023/12/31,京山,中国,晴,13.0,1.0,无持续风向,微风
2023/12/31,双湖,中国,多云,-6.0,-20.0,西北风,6~7级
2023/12/31,宁强,中国,多云,10.0,1.0,无持续风向,微风
2023/12/31,涪陵,中国,多云,11.0,8.0,西风,微风
2023/12/31,上思,中国,多云,26.0,15.0,东南风,微风
2023/12/31,鲁甸,中国,晴,17.0,1.0,无持续风向,微风
2023/12/31,呼和浩特,中国,晴,-3.0,-13.0,西风,微风
2023/12/31,盱眙,中国,晴,7.0,-3.0,北风,3~4级
2023/12/31,仪陇,中国,小雨,11.0,7.0,南风,微风
2023/12/31,三峡,中国,晴,15.0,4.0,无持续风向,微风
2023/12/31,白水,中国,晴,5.0,-2.0,东北风,微风
2023/12/31,仁怀,中国,阴,11.0,7.0,东风,微风
2023/12/31,克什克腾旗,中国,晴,-10.0,-18.0,西北风,微风
2023/12/31,甘南,中国,晴,-15.0,-18.0,南风,微风
2023/12/31,上杭,中国,晴,25.0,9.0,无持续风向,微风
2023/12/31,习水,中国,阴,10.0,4.0,东南风,微风
2023/12/31,云梦,中国,晴,13.0,1.0,无持续风向,微风
2023/12/31,临漳,中国,晴,5.0,-7.0,北风,微风
2023/12/31,南充,中国,小雨,11.0,8.0,南风,微风
2023/12/31,克拉玛依,中国,晴,-6.0,-10.0,南风,微风
2023/12/31,仙游,中国,晴,24.0,11.0,无持续风向,微风
2023/12/31,丰润,中国,晴,2.0,-9.0,东北风,微风
2023/12/31,丹凤,中国,晴,11.0,-2.0,东北风,微风
2023/12/31,库车,中国,晴,2.0,-10.0,东风,微风
2023/12/31,稻城,中国,晴,6.0,-10.0,北风,微风
2023/12/31,海阳,中国,多云,2.0,-6.0,北风,4~5级
2023/12/31,武义,中国,多云,16.0,1.0,东北风,3~4级
2023/12/31,牟平,中国,小雪,0.0,-5.0,北风,4~5级
2023/12/31,宾县,中国,晴,-15.0,-25.0,东北风,微风
2023/12/31,盈江,中国,晴,22.0,7.0,无持续风向,微风
2023/12/31,罗田,中国,晴,15.0,0.0,无持续风向,微风
2023/12/31,黄冈,中国,晴,14.0,1.0,无持续风向,微风
2023/12/31,赞皇,中国,晴,3.0,-6.0,南风,微风
2023/12/31,安福,中国,晴,20.0,6.0,北风,微风
2023/12/31,中宁,中国,晴,1.0,-9.0,无持续风向,微风
2023/12/31,岳西,中国,晴,12.0,-2.0,东北风,3~4级
2023/12/31,寿县,中国,晴,9.0,-2.0,东北风,微风
2023/12/31,饶阳,中国,晴,5.0,-9.0,东北风,3~4级
2023/12/31,马尔康,中国,晴,13.0,-7.0,北风,微风
2023/12/31,岑巩,中国,阴,15.0,7.0,北风,微风
2023/12/31,汾阳,中国,晴,3.0,-8.0,西北风,微风
2023/12/31,霍尔果斯,中国,晴,3.0,-4.0,东风,微风
2023/12/31,叶县,中国,晴,9.0,-5.0,东风,微风
2023/12/31,凌源,中国,晴,-3.0,-16.0,北风,4~5级
2023/12/31,礼泉,中国,晴,6.0,-2.0,东北风,微风
2023/12/31,确山县,中国,晴,9.0,-2.0,东北风,微风
2023/12/31,莒县,中国,晴,5.0,-7.0,无持续风向,微风
2023/12/31,长海,中国,多云,-4.0,-8.0,北风,6~7级
2023/12/31,郓城,中国,雾,6.0,-4.0,无持续风向,微风
2023/12/31,合浦,中国,多云,25.0,18.0,东风,微风
2023/12/31,镇沅,中国,晴,23.0,8.0,无持续风向,微风
2023/12/31,博山,中国,晴,4.0,-5.0,无持续风向,微风
2023/12/31,易门,中国,晴,18.0,2.0,无持续风向,微风
2023/12/31,平陆,中国,晴,9.0,-2.0,东风,微风
2023/12/31,迁安,中国,晴,3.0,-10.0,东北风,微风
2023/12/31,望谟,中国,多云,23.0,15.0,东南风,微风
2023/12/31,正阳县,中国,晴,9.0,-3.0,东北风,微风
2023/12/31,叶城,中国,晴,6.0,-7.0,东北风,微风
2023/12/31,施甸,中国,晴,19.0,5.0,无持续风向,微风
2023/12/31,陆良,中国,晴,17.0,3.0,无持续风向,微风
2023/12/31,常德,中国,晴,16.0,5.0,北风,微风
2023/12/31,周宁,中国,多云,18.0,4.0,无持续风向,微风
2023/12/31,遵化,中国,晴,2.0,-9.0,东北风,微风
2023/12/31,和县,中国,晴,10.0,0.0,北风,微风
2023/12/31,涉县,中国,晴,4.0,-7.0,北风,微风
2023/12/31,桐城,中国,晴,12.0,-1.0,东北风,3~4级
2023/12/31,武陟县,中国,晴,8.0,-4.0,东风,微风
2023/12/31,滁州,中国,晴,9.0,-3.0,北风,微风
2023/12/31,辽中,中国,多云,-7.0,-19.0,北风,4~5级
2023/12/31,临朐,中国,多云,2.0,-7.0,无持续风向,微风
2023/12/31,五原,中国,晴,-4.0,-13.0,西南风,微风
2023/12/31,闻喜,中国,晴,9.0,-3.0,北风,微风
2023/12/31,玉门,中国,多云,1.0,-12.0,无持续风向,微风
2023/12/31,石楼,中国,晴,1.0,-7.0,东南风,微风
2023/12/31,高县,中国,阴,14.0,8.0,南风,微风
2023/12/31,剑河,中国,小雨,16.0,7.0,北风,微风
2023/12/31,日照,中国,多云,5.0,-4.0,无持续风向,微风
2023/12/31,乌审召,中国,晴,-3.0,-17.0,南风,微风
2023/12/31,木里,中国,晴,15.0,1.0,北风,微风
2023/12/31,通道,中国,小雨,19.0,8.0,北风,微风
2023/12/31,嘉善,中国,晴,9.0,1.0,北风,4~5级
2023/12/31,泗阳,中国,晴,6.0,-3.0,北风,微风
2023/12/31,太原,中国,晴,5.0,-10.0,北风,微风
2023/12/31,民和,中国,晴,4.0,-9.0,无持续风向,微风
2023/12/31,南雄,中国,多云,20.0,7.0,无持续风向,微风
2023/12/31,凌海,中国,晴,-4.0,-13.0,北风,4~5级
2023/12/31,潼关,中国,晴,6.0,-1.0,东北风,微风
2023/12/31,万荣,中国,晴,6.0,-2.0,东北风,3~4级
2023/12/31,泉州,中国,晴,24.0,11.0,东北风,5~6级
2023/12/31,盐源,中国,多云,14.0,0.0,北风,微风
2023/12/31,潍坊,中国,多云,2.0,-6.0,北风,3~4级
2023/12/31,伊通,中国,晴,-10.0,-19.0,北风,微风
2023/12/31,罗江,中国,阴,11.0,8.0,南风,微风
2023/12/31,大田,中国,晴,24.0,9.0,无持续风向,微风
2023/12/31,东丽,中国,晴,4.0,-6.0,西北风,4~5级
2023/12/31,播州,中国,小雨,10.0,7.0,东风,微风
2023/12/31,修武县,中国,晴,7.0,-5.0,东风,微风
2023/12/31,武宣,中国,多云,25.0,16.0,北风,微风
2023/12/31,闽侯,中国,多云,21.0,9.0,无持续风向,微风
2023/12/31,寿阳,中国,晴,3.0,-14.0,东风,微风
2023/12/31,南汇,中国,晴,8.0,3.0,北风,3~4级
2023/12/31,望奎,中国,晴,-16.0,-21.0,北风,微风
2023/12/31,青县,中国,晴,4.0,-8.0,东北风,3~4级
2023/12/31,勐腊,中国,晴,28.0,12.0,无持续风向,微风
2023/12/31,靖江,中国,晴,7.0,0.0,北风,微风
2023/12/31,邹平,中国,晴,4.0,-5.0,无持续风向,微风
2023/12/31,高密,中国,多云,3.0,-6.0,北风,3~4级
2023/12/31,红安,中国,晴,13.0,0.0,无持续风向,微风
2023/12/31,盐山,中国,晴,4.0,-7.0,东北风,3~4级
2023/12/31,合作,中国,晴,7.0,-18.0,无持续风向,微风
2023/12/31,安龙,中国,多云,18.0,10.0,东南风,微风
2023/12/31,献县,中国,晴,5.0,-8.0,东北风,3~4级
2023/12/31,大理,中国,晴,15.0,1.0,无持续风向,微风
2023/12/31,黑河,中国,晴,-18.0,-25.0,西北风,3~4级
2023/12/31,龙山,中国,多云,15.0,5.0,东南风,微风
2023/12/31,临夏,中国,晴,9.0,-11.0,无持续风向,微风
2023/12/31,平定,中国,晴,6.0,-8.0,东风,微风
2023/12/31,黄梅,中国,晴,14.0,2.0,东北风,3~4级
2023/12/31,蓝田,中国,晴,6.0,-3.0,东北风,微风
2023/12/31,翁牛特旗,中国,晴,-6.0,-14.0,西北风,微风
2023/12/31,西林,中国,多云,22.0,13.0,东南风,微风
2023/12/31,塔河,中国,阴,-20.0,-34.0,南风,微风
2023/12/31,宝山,中国,多云,9.0,3.0,无持续风向,微风
2023/12/31,阜南,中国,晴,10.0,-2.0,东北风,微风
2023/12/31,天祝,中国,晴,5.0,-12.0,无持续风向,微风
2023/12/31,范县,中国,晴,5.0,-5.0,东北风,微风
2023/12/31,沁源,中国,晴,6.0,-8.0,南风,微风
2023/12/31,班戈,中国,多云,-4.0,-13.0,西风,6~7级
2023/12/31,策勒,中国,晴,8.0,-6.0,西南风,微风
2023/12/31,象州,中国,多云,25.0,14.0,北风,微风
2023/12/31,云浮,中国,多云,24.0,15.0,无持续风向,微风
2023/12/31,咸阳,中国,晴,6.0,-2.0,东北风,微风
2023/12/31,义县,中国,晴,-4.0,-15.0,北风,4~5级
2023/12/31,沂水,中国,晴,4.0,-6.0,无持续风向,微风
2023/12/31,乌伊岭,中国,晴,-19.0,-32.0,西北风,3~4级
2023/12/31,垦利,中国,多云,3.0,-7.0,无持续风向,微风
2023/12/31,鄂伦春旗,中国,晴,-15.0,-27.0,南风,微风
2023/12/31,宜州,中国,多云,21.0,14.0,东南风,微风
2023/12/31,霍邱,中国,晴,8.0,-1.0,东北风,微风
2023/12/31,富川,中国,多云,24.0,11.0,北风,微风
2023/12/31,新干,中国,晴,18.0,6.0,北风,微风
2023/12/31,咸丰,中国,小雨,13.0,5.0,无持续风向,微风
2023/12/31,岷县,中国,晴,10.0,-7.0,无持续风向,微风
2023/12/31,江都,中国,晴,7.0,-3.0,东北风,微风
2023/12/31,寻乌,中国,多云,24.0,10.0,北风,微风
2023/12/31,章丘,中国,多云,3.0,-5.0,无持续风向,微风
2023/12/31,冷水江,中国,晴,17.0,6.0,北风,微风
2023/12/31,柳河,中国,阵雪,-8.0,-21.0,西北风,微风
2023/12/31,天长,中国,晴,9.0,-3.0,北风,3~4级
2023/12/31,聂拉木,中国,多云,3.0,-6.0,南风,6~7级
2023/12/31,台州,中国,晴,15.0,3.0,东北风,4~5级
2023/12/31,泸溪,中国,小雨,16.0,6.0,东北风,微风
2023/12/31,梓潼,中国,多云,12.0,5.0,南风,微风
2023/12/31,白沙,中国,多云,25.0,15.0,无持续风向,微风
2023/12/31,曲江,中国,多云,23.0,10.0,无持续风向,微风
2023/12/31,荥阳市,中国,晴,9.0,-3.0,东风,微风
2023/12/31,镇坪,中国,多云,11.0,1.0,东北风,微风
2023/12/31,屯昌,中国,多云,25.0,16.0,无持续风向,微风
2023/12/31,十堰,中国,晴,11.0,1.0,无持续风向,微风
2023/12/31,加格达奇,中国,阴,-21.0,-32.0,南风,微风
2023/12/31,石首,中国,晴,15.0,3.0,无持续风向,微风
2023/12/31,大石桥,中国,多云,-7.0,-17.0,北风,5~6级
2023/12/31,清镇,中国,阵雨,15.0,8.0,南风,微风
2023/12/31,大柴旦,中国,晴,0.0,-18.0,无持续风向,微风
2023/12/31,山阳,中国,晴,12.0,-2.0,东北风,微风
2023/12/31,永寿,中国,晴,4.0,-1.0,东北风,微风
2023/12/31,杜蒙,中国,晴,-13.0,-18.0,北风,微风
2023/12/31,普安,中国,多云,17.0,9.0,东南风,微风
2023/12/31,曹县,中国,雾,8.0,-5.0,无持续风向,微风
2023/12/31,泾县,中国,晴,12.0,-1.0,东北风,微风
2023/12/31,独山,中国,小雨,16.0,9.0,东风,微风
2023/12/31,洛隆,中国,晴,1.0,-11.0,无持续风向,微风
2023/12/31,花垣,中国,小雨,15.0,5.0,东风,微风
2023/12/31,沙湾,中国,多云,-3.0,-8.0,东北风,微风
2023/12/31,绍兴,中国,晴,12.0,1.0,北风,4~5级
2023/12/31,绥棱,中国,晴,-17.0,-24.0,北风,微风
2023/12/31,中山,中国,多云,26.0,17.0,无持续风向,微风
2023/12/31,南部,中国,小雨,11.0,7.0,南风,微风
2023/12/31,纳雍,中国,多云,17.0,6.0,南风,微风
2023/12/31,米脂,中国,晴,0.0,-9.0,东北风,微风
2023/12/31,莲塘,中国,晴,16.0,4.0,北风,微风
2023/12/31,濮阳,中国,晴,6.0,-5.0,北风,微风
2023/12/31,孝感,中国,晴,14.0,0.0,无持续风向,微风
2023/12/31,广昌,中国,晴,22.0,5.0,南风,微风
2023/12/31,略阳,中国,阴,10.0,3.0,东北风,微风
2023/12/31,元江,中国,晴,24.0,14.0,无持续风向,微风
2023/12/31,舒城,中国,晴,11.0,-1.0,东北风,微风
2023/12/31,临桂,中国,多云,22.0,12.0,北风,微风
2023/12/31,沐川,中国,小雨,14.0,8.0,北风,微风
2023/12/31,吉隆镇,中国,中雨,5.0,-4.0,无持续风向,微风
2023/12/31,石家庄,中国,晴,4.0,-5.0,南风,微风
2023/12/31,泽当,中国,晴,9.0,-5.0,无持续风向,微风
2023/12/31,浮山,中国,晴,3.0,-7.0,东南风,3~4级
2023/12/31,杭锦后旗,中国,晴,-3.0,-9.0,西南风,微风
2023/12/31,嘉黎,中国,多云,0.0,-16.0,南风,5~6级
2023/12/31,惠农,中国,晴,2.0,-9.0,无持续风向,微风
2023/12/31,洪泽,中国,晴,7.0,-3.0,北风,3~4级
2023/12/31,娄底,中国,晴,18.0,6.0,北风,微风
2023/12/31,利辛,中国,晴,9.0,-3.0,东北风,微风
2023/12/31,德格,中国,晴,8.0,-8.0,北风,微风
2023/12/31,淮安,中国,晴,7.0,-3.0,北风,3~4级
2023/12/31,维西,中国,多云,16.0,-2.0,无持续风向,微风
2023/12/31,丹江口,中国,晴,11.0,1.0,无持续风向,微风
2023/12/31,左权,中国,晴,3.0,-12.0,东南风,微风
2023/12/31,浑源,中国,晴,-3.0,-19.0,东南风,微风
2023/12/31,白山,中国,阵雪,-5.0,-21.0,西北风,微风
2023/12/31,南乐县,中国,晴,5.0,-5.0,东北风,微风
2023/12/31,德惠,中国,晴,-14.0,-24.0,西风,微风
2023/12/31,鄠邑区,中国,晴,6.0,-2.0,西南风,微风
2023/12/31,大厂,中国,晴,3.0,-10.0,北风,3~4级
2023/12/31,石河子,中国,晴,-3.0,-6.0,东北风,微风
2023/12/31,瑞金,中国,多云,23.0,9.0,北风,微风
2023/12/31,渠县,中国,小雨,14.0,9.0,南风,微风
2023/12/31,金阳,中国,晴,19.0,7.0,北风,微风
2023/12/31,五华,中国,多云,25.0,12.0,无持续风向,微风
2023/12/31,古县,中国,晴,5.0,-4.0,东风,微风
2023/12/31,类乌齐,中国,晴,4.0,-15.0,无持续风向,微风
2023/12/31,东胜,中国,晴,-3.0,-9.0,南风,微风
2023/12/31,定州,中国,晴,5.0,-7.0,东南风,微风
2023/12/31,吉兰太,中国,晴,-1.0,-11.0,西风,微风
2023/12/31,南县,中国,晴,14.0,3.0,北风,微风
2023/12/31,上高,中国,晴,18.0,4.0,东南风,微风
2023/12/31,怀集,中国,多云,25.0,13.0,无持续风向,微风
2023/12/31,施秉,中国,小雨,14.0,7.0,北风,微风
2023/12/31,深泽,中国,晴,5.0,-7.0,南风,微风
2023/12/31,靖边,中国,晴,3.0,-6.0,东北风,微风
2023/12/31,阿荣旗,中国,晴,-14.0,-20.0,南风,微风
2023/12/31,虞城,中国,晴,8.0,-3.0,东北风,微风
2023/12/31,晋城,中国,晴,4.0,-5.0,东南风,微风
2023/12/31,阳山,中国,多云,26.0,13.0,无持续风向,微风
2023/12/31,平舆县,中国,晴,9.0,-3.0,东北风,微风
2023/12/31,昭觉,中国,晴,15.0,0.0,北风,微风
2023/12/31,比如,中国,多云,-4.0,-12.0,东风,5~6级
2023/12/31,修文,中国,阵雨,15.0,8.0,南风,微风
2023/12/31,德钦,中国,晴,8.0,-6.0,无持续风向,微风
2023/12/31,农安,中国,晴,-13.0,-24.0,东北风,微风
2023/12/31,新安县,中国,晴,7.0,-2.0,东风,微风
2023/12/31,青龙,中国,晴,0.0,-13.0,北风,3~4级
2023/12/31,伊金霍洛旗,中国,晴,-2.0,-13.0,南风,微风
2023/12/31,湛江,中国,阵雨,26.0,16.0,无持续风向,微风
2023/12/31,迭部,中国,晴,12.0,-11.0,无持续风向,微风
2023/12/31,崇义,中国,多云,22.0,9.0,南风,微风
2023/12/31,阳曲,中国,晴,4.0,-11.0,北风,微风
2023/12/31,乾安,中国,晴,-12.0,-20.0,北风,微风
2023/12/31,彝良,中国,多云,16.0,8.0,无持续风向,微风
2023/12/31,松潘,中国,晴,9.0,-9.0,北风,微风
2023/12/31,威信,中国,阴,9.0,5.0,无持续风向,微风
2023/12/31,鄂托克旗,中国,晴,-2.0,-13.0,南风,微风
2023/12/31,莒南,中国,晴,5.0,-6.0,无持续风向,微风
2023/12/31,万全,中国,晴,-2.0,-13.0,西北风,3~4级
2023/12/31,老河口,中国,晴,10.0,0.0,无持续风向,微风
2023/12/31,启东,中国,晴,6.0,3.0,北风,3~4级
2023/12/31,新田,中国,晴,21.0,10.0,北风,微风
2023/12/31,潜江,中国,晴,14.0,3.0,无持续风向,微风
2023/12/31,武乡,中国,晴,4.0,-9.0,南风,微风
2023/12/31,凤县,中国,多云,11.0,0.0,东北风,微风
2023/12/31,环江,中国,多云,20.0,13.0,东南风,微风
2023/12/31,萧县,中国,晴,8.0,-4.0,北风,微风
2023/12/31,延庆,中国,晴,2.0,-13.0,西南风,微风
2023/12/31,新宾,中国,多云,-7.0,-22.0,北风,4~5级
2023/12/31,本溪,中国,阵雪,-8.0,-19.0,北风,3~4级
2023/12/31,荣成,中国,阴,1.0,-4.0,西北风,4~5级
2023/12/31,井陉,中国,晴,4.0,-6.0,南风,微风
2023/12/31,江油,中国,多云,11.0,5.0,南风,微风
2023/12/31,汨罗,中国,晴,18.0,5.0,北风,微风
2023/12/31,涡阳,中国,晴,10.0,-3.0,东北风,微风
2023/12/31,尖扎,中国,晴,7.0,-10.0,无持续风向,微风
2023/12/31,特克斯,中国,晴,0.0,-6.0,西南风,微风
2023/12/31,灯塔,中国,阵雪,-7.0,-19.0,北风,4~5级
2023/12/31,铁干里克,中国,多云,3.0,-13.0,西风,微风
2023/12/31,凤翔,中国,多云,4.0,-1.0,西南风,微风
2023/12/31,惠水,中国,小雨,17.0,11.0,南风,微风
2023/12/31,元谋,中国,晴,24.0,6.0,无持续风向,微风
2023/12/31,铅山,中国,晴,17.0,5.0,南风,微风
2023/12/31,满洲里,中国,阵雪,-15.0,-26.0,南风,3~4级
2023/12/31,兴平,中国,晴,7.0,-2.0,西南风,微风
2023/12/31,金湖,中国,晴,7.0,-2.0,北风,3~4级
2023/12/31,镇远,中国,小雨,15.0,7.0,北风,微风
2023/12/31,陆丰,中国,多云,26.0,14.0,无持续风向,微风
2023/12/31,乌什,中国,晴,1.0,-9.0,西北风,微风
2023/12/31,黄骅,中国,晴,3.0,-7.0,东北风,3~4级
2023/12/31,株洲,中国,晴,20.0,7.0,北风,微风
2023/12/31,祁门,中国,晴,14.0,-1.0,东北风,3~4级
2023/12/31,澄迈,中国,多云,26.0,16.0,无持续风向,微风
2023/12/31,魏县,中国,晴,5.0,-7.0,北风,微风
2023/12/31,乌拉盖,中国,多云,-14.0,-20.0,西南风,4~5级
2023/12/31,洋县,中国,多云,14.0,4.0,东北风,3~4级
2023/12/31,庄浪,中国,晴,7.0,-6.0,无持续风向,微风
2023/12/31,平湖,中国,晴,9.0,3.0,西北风,4~5级
2023/12/31,尤溪,中国,晴,22.0,9.0,无持续风向,微风
2023/12/31,桦南,中国,晴,-16.0,-25.0,东北风,微风
2023/12/31,肥东,中国,晴,10.0,-1.0,东北风,微风
2023/12/31,甘泉,中国,晴,6.0,-8.0,东北风,微风
2023/12/31,江达,中国,晴,4.0,-14.0,无持续风向,微风
2023/12/31,洛川,中国,晴,5.0,-6.0,东北风,微风
2023/12/31,邵阳市,中国,晴,19.0,7.0,东北风,微风
2023/12/31,新昌,中国,晴,13.0,0.0,北风,4~5级
2023/12/31,黑水,中国,晴,14.0,-4.0,北风,微风
2023/12/31,青岛,中国,晴,3.0,-3.0,北风,4~5级
2023/12/31,天台,中国,晴,14.0,0.0,北风,4~5级
2023/12/31,岗巴,中国,多云,1.0,-13.0,南风,5~6级
2023/12/31,长乐,中国,多云,21.0,9.0,东北风,3~4级
2023/12/31,海林,中国,多云,-9.0,-25.0,东北风,3~4级
2023/12/31,辛集,中国,晴,4.0,-6.0,南风,微风
2023/12/31,镇宁,中国,多云,16.0,9.0,南风,微风
2023/12/31,库尔勒,中国,晴,28.0,14.0,无持续风向,微风
